"Compound_name","Outcome","SMR","LabuteASA","NumLipinskiHBA","NumHBD","NumAmideBonds","NumAtoms","NumAromaticRings","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","kappa2","kappa3","slogp_VSA12","smr_VSA1","smr_VSA2","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA13","MQN2","MQN8","MQN10","MQN11","MQN13","MQN14","MQN17","MQN23","MQN26","MQN27","MQN28","MQN30","MQN36","MQN42"
"LOSARTAN","0.0",115.92350000000002,179.3020833607705,7,2,0,53,4,2,0,0,5.428043066467559,3.805727480543857,9.976776577740031,7.091264809840311,5.125381594565644,3.546389029106349,9.192446181505572,4.12564974432926,11.600939890232516,5.106527394840706,0,5.213385095654868,10.197363616602075,73.47643526054202,0,0,0,1,0,11,0,11,2,3,5,0,13,2,0
"NYLIDRIN","0.0",89.88930000000005,132.18142181433734,3,3,0,47,2,2,0,0,3.9644757945940756,2.6112878702296998,7.829717451620179,5.917032598921117,3.9644757945940756,2.6112878702296998,7.968230565599175,4.86319145685429,0,10.213054789681411,0,0,0,42.46456947923127,0,0,1,2,0,11,0,6,3,4,3,3,9,2,0
"MIDODRINE","0.0",66.56990000000003,105.69365499775093,6,3,1,36,1,1,0,0,2.4738427027554404,1.4924508367486167,5.487380274792353,3.6318797864404724,2.4738427027554404,1.4924508367486167,6.827096363101657,3.6096548000106563,0,19.374790486512623,0,0,0,0,0,0,2,4,0,11,1,3,3,5,5,2,3,1,0
"tasimelteon","1.0",69.78970000000004,107.52914935516668,3,1,1,37,1,1,1,1,3.983496215658113,2.8198468633529714,6.805460653201074,5.182296651965756,3.983496215658113,2.8198468633529714,4.634728218558938,2.093535290380988,0,9.53140013787187,0,0,0,19.056471336613843,0,0,1,1,1,6,1,3,1,2,3,1,7,1,1
"LEVODROPROPIZINE","0.0",68.18760000000003,102.08830161154278,4,2,0,37,1,1,0,0,3.1733291633324296,2.183235823584082,6.106352467048854,4.45960318488849,3.1733291633324296,2.183235823584082,6.002437397051772,3.4265819985904016,0,10.213054789681411,0,0,0,18.19910120538483,0,0,0,2,0,6,0,3,2,2,2,1,9,2,0
"PROGLUMETACIN","0.0",231.6186999999992,357.4099274015917,13,1,2,118,4,3,0,0,11.001703735020255,7.6316367526463065,20.91238025023603,15.005084847378255,10.749727419680768,7.505648594976563,22.944374004166946,12.637187752476992,11.600939890232516,38.18327478175925,0,0,0,43.647515494998586,11.814359458703011,0,2,8,0,31,5,11,1,10,16,7,16,4,1
"ivacaftor","0.0",118.02870000000003,170.34142900370378,5,3,1,57,3,2,0,0,5.033030929105801,3.4387443677119487,9.691256164972344,9.446123291061427,5.033030929105801,3.4387443677119487,7.066280832492157,4.040615093171168,0,9.901064578912528,0,0,0,53.675157335066956,5.907179729351506,0,1,3,0,12,2,8,3,9,1,1,8,3,1
"NITRENDIPINE","0.0",93.02210000000004,150.17864383956768,8,1,0,46,1,1,0,0,4.075379088726278,3.0052119672434974,7.996674565423398,5.699511107196018,4.075379088726278,3.0052119672434974,7.814330414517536,3.5842534199841163,0,23.98611132456141,0,0,0,12.13273413692322,5.687386274683562,0,1,6,0,12,3,5,1,8,3,3,5,2,0
"NIACIN","0.0",31.196299999999997,51.971749067079855,3,1,0,14,1,0,0,0,0.9084875122360976,0.4892671880689934,2.438145658332526,1.5468529639400572,0.9084875122360976,0.4892671880689934,2.2593342006647625,1.2528322001979002,0,9.901064578912528,0,0,0,0,0,0,0,2,0,2,1,3,1,2,0,1,5,1,0
"acrivastine","0.0",104.83880000000006,154.05306086941562,4,1,0,50,2,1,0,0,4.55811953651218,3.139972278026811,8.996619005016228,6.610803430102885,4.55811953651218,3.139972278026811,8.585721704298054,4.895956693628726,0,9.901064578912528,0,0,0,41.97130694083893,0,0,0,2,0,8,3,6,1,3,4,2,12,2,0
"KETAZOLAM","1.0",98.63900000000004,155.96629189837395,5,0,2,43,2,2,0,0,5.034253746923502,3.768416416609329,8.242968503967496,6.405702746283355,4.799156644135763,3.5963133926564614,5.883349745778646,2.3122167159313802,11.600939890232516,14.325937321943691,0,0,0,41.932775232540564,5.907179729351506,0,0,2,1,4,2,7,0,5,0,0,11,3,2
"ACETYLCYSTEINE","0.0",39.093500000000006,64.02122628470929,4,3,1,19,0,0,0,0,1.2233122599526507,0.6783064746390496,2.6836814138841687,1.7739214967304948,0.8581638882825401,0.4308341243787564,4.160819131484329,3.341930325442243,12.628789148012991,14.69560176298435,0,12.628789148012991,0,0,0,0,1,3,0,7,2,0,2,5,2,3,0,0,0
"prulifloxacin","0.0",115.16430000000007,184.55885695646043,9,1,0,52,3,1,0,0,7.180531797084361,5.4898067372035815,10.127046767749,7.919044549614643,6.004520891646902,4.335139420270531,7.52191198689048,3.230652300555273,11.761884949391115,23.12578150069404,0,0,0,11.761884949391115,0,1,0,4,2,8,3,8,1,7,1,1,9,3,2
"eletriptan","1.0",109.85350000000003,160.67826009194408,4,1,0,53,3,2,0,0,7.452655860123294,5.350810035847069,9.59744396996348,7.5565580363263,5.720675196557102,4.038869623557633,7.486408380159214,3.9417702345564782,0,8.417796984328938,0,0,0,24.26546827384644,0,0,0,2,0,7,2,8,1,3,3,0,13,2,1
"PROMETHAZINE","1.0",87.16200000000005,124.95015410978682,2,0,0,40,2,2,0,0,4.990630706825792,3.5011168622015387,6.9646148307604765,5.460749552283592,3.8603623279918655,2.4053681858058416,5.5050104357236735,2.433756182332631,11.761884949391115,0,0,0,0,36.027353223237554,0,0,1,0,0,6,0,6,0,3,1,2,9,3,2
"QUINESTROL","0.0",107.72580000000006,163.2489830524778,2,1,0,59,1,1,3,4,8.693304260354125,7.083831270282085,11.036060769640255,9.799881415839168,8.693304260354125,7.083831270282085,6.278193797185522,2.57817865857305,0,9.843390348640755,0,0,6.423349895620259,18.910538587007878,0,0,0,2,0,5,0,3,1,3,2,0,13,3,3
"PROPYPHENAZONE","0.0",69.83600000000004,101.29193494114398,3,0,0,35,2,1,0,0,3.176090652103543,2.253784867864496,5.876217409478852,4.629897789569273,3.176090652103543,2.253784867864496,4.2424600382665165,1.8165360283398495,0,0,0,0,0,32.046575604766076,5.559266895052007,0,0,1,0,6,1,5,0,5,0,1,5,1,0
"etravirine","0.0",109.2891,170.10066102981088,7,2,0,43,3,2,0,0,4.650184073840695,2.854458639461478,8.203614191488334,6.018774431887268,3.9047554903449897,2.5962037888125864,7.949773046529301,4.030502154250955,15.929943897949348,4.736862953800049,10.523783109476973,20.49174015137139,0,0,0,0,4,1,0,10,0,9,2,6,4,0,8,3,0
"BEMETIZIDE","0.0",95.41440000000001,150.8419255911622,7,3,0,41,2,2,0,0,6.905222364236002,5.270057830320724,7.295816746472201,5.766453831354829,4.04861545776297,2.6916478180256767,6.257288917142293,3.5101482466112155,11.600939890232516,16.835593968657875,0,4.722094864452088,0,48.85651243223119,0,0,1,4,0,6,4,6,3,7,0,1,9,3,1
"lamotrigine","1.0",64.1078,101.40220868459404,5,2,0,23,2,1,0,0,2.755696596897387,1.619738307662063,4.293758869055062,3.005227922248452,1.9367940267727528,1.2297075496992584,4.112336342245376,1.8678974160414947,23.20187978046503,0,0,4.9839785209472085,10.197363616602075,35.33461391738825,0,0,2,0,0,5,0,6,2,4,0,0,6,2,0
"NELFINAVIR","0.0",160.59249999999966,242.6698570736989,7,4,2,85,2,2,1,1,9.359541169413843,7.088778945006791,14.529963187051173,12.4703288704925,8.228258886041397,6.061703153681417,13.407906745472761,8.015265495682277,11.761884949391115,19.802129157825057,0,0,11.761884949391115,43.52793314262447,5.907179729351506,0,2,4,0,18,2,6,4,8,5,4,14,4,1
"pilocarpine","0.0",55.14200000000003,89.25895609924737,4,0,0,31,1,0,0,0,3.139072243509167,2.155921076212768,5.3384291332444676,4.104868293764819,3.139072243509167,2.155921076212768,4.044863499807325,1.88768527180995,0,9.53140013787187,0,0,0,6.923737199690624,0,0,0,1,1,5,1,2,0,3,2,0,5,0,0
"TIRAPAZAMINE","0.0",40.9144,72.99684333602777,6,3,0,21,2,1,0,0,1.7395722017704285,1.1290767869667437,3.610452594784356,2.5481593426071805,1.7395722017704285,1.1290767869667437,2.4421882218551296,0.9938034608202165,0,19.990024620720863,0,0,0,12.13273413692322,5.098681808301038,0,1,2,0,3,0,5,3,3,0,0,5,2,1
"SIROLIMUS","0.0",245.13739999999913,386.7224915793506,14,3,1,144,0,0,1,1,14.478991198477472,10.116536766003112,23.924020235139764,19.590721867459294,14.478991198477472,10.116536766003112,25.12545058178446,14.322429756626919,0,62.97658287388147,0,0,0,71.0748066394564,11.690424675716445,0,0,11,2,19,5,4,3,18,4,1,20,3,3
"beclomethasone","0.0",128.40080000000006,210.7958941619225,7,1,0,70,0,0,3,4,10.47773523414039,8.503534121714884,12.4724567955,11.168186713277928,9.5529680693767,7.980828480271517,8.547555966412418,3.4052390383560387,11.600939890232516,33.75840203872809,0,0,11.600939890232516,39.34407343566565,0,0,0,7,0,14,4,2,1,11,4,3,7,3,3
"erdosteine","0.0",58.973500000000016,95.36289696174244,5,2,1,26,0,0,0,0,3.6555268705865327,2.5720517771221423,4.348834123302181,2.9628100241717834,1.7292773081998702,1.09394152602059,6.01613360950032,4.566029549761973,23.52376989878223,19.49013894705617,0,0,11.761884949391115,11.761884949391115,0,0,1,4,0,7,3,0,2,4,4,2,3,0,0
"saxagliptin","0.0",82.79920000000004,136.36217110585034,5,2,1,48,0,0,5,5,7.5091107438912745,6.959713592540347,9.12783763662557,9.214648127498144,7.5091107438912745,6.959713592540347,4.285781409313042,1.8823891381621114,0,9.901064578912528,5.261891554738487,5.261891554738487,0,0,0,0,2,2,0,6,1,0,2,4,1,2,8,4,13
"eslicarbazepine","1.0",82.81740000000003,127.84369054082532,5,1,2,38,2,2,0,0,3.690974824778824,2.847394581152629,7.012747577967263,5.163374762702652,3.690974824778824,2.847394581152629,5.519350523620633,2.4122089142448178,0,14.325937321943691,0,0,0,36.39820241076966,0,0,1,3,0,5,2,6,1,4,1,2,9,2,2
"Budipine","1.0",94.22400000000007,134.52697887180463,1,0,0,49,2,2,0,0,5.218427902380403,3.8176555831860743,8.384536316016119,7.472026141272137,5.218427902380403,3.8176555831860743,5.887683316002724,2.825858290723155,0,0,0,0,0,60.6636706846161,0,0,0,0,0,6,0,6,0,3,0,0,14,3,0
"azilsartan","0.0",149.10019999999972,236.66566142939413,12,1,0,66,6,3,0,0,6.620903847477232,4.687858628895035,13.037532391722516,9.269409480473078,6.620903847477232,4.687858628895035,11.081888259874106,5.123818460776073,0,27.62565990275196,0,15.124620299019863,0,54.59730361615449,6.010464839586836,0,0,5,3,12,3,16,1,5,5,1,17,3,1
"TACROLIMUS","0.0",212.59239999999923,338.69597771071477,13,3,1,126,0,0,1,1,12.873720417880504,9.424772208635583,20.886056871670753,17.271809881143945,12.873720417880504,9.424772208635583,20.955266205731213,11.287252409488188,0,58.18204568980965,0,0,6.578935683598497,44.572376449642775,11.690424675716445,0,0,10,2,18,6,1,3,16,6,1,14,3,3
"apixaban","0.0",126.66040000000004,196.24825339255116,9,1,3,59,3,2,0,0,6.363494382159526,4.605828052080913,11.260964313548314,8.375518044050278,6.363494382159526,4.605828052080913,8.659759666570226,3.6844657360340016,0,19.120474506015515,0,5.098681808301038,0,0,11.814359458703011,0,1,4,0,7,3,8,1,5,1,1,15,4,1
"FLUSPIRILENE","1.0",134.2127,205.11041491284024,4,1,1,66,3,3,0,0,7.600045505045993,5.614158852595581,12.393890021856574,9.598737219438583,7.600045505045993,5.614158852595581,10.162448365189386,4.937157789945246,0,13.57536727942146,0,0,0,42.46456947923127,0,2,0,1,0,9,1,9,1,3,3,1,19,4,0
"PROPIVERINE","0.0",106.51800000000009,161.6454756596554,4,0,0,56,2,2,0,0,5.110076269963043,3.565943296813077,9.811389525379948,7.169642009110522,5.110076269963043,3.565943296813077,9.156561730412406,4.395328047041579,0,14.268263091671919,0,0,0,67.58740788430673,0,0,0,3,0,10,1,6,0,3,4,1,14,3,0
"PHENAZOPYRIDINE","0.0",63.67980000000002,92.83470454502205,5,2,0,27,2,1,0,0,1.9533452359252168,1.1741479308198153,4.7431446652354605,3.1760322696508916,1.9533452359252168,1.1741479308198153,4.393598267190168,2.3268273959494548,0,0,0,5.114250125629398,5.114250125629398,18.19910120538483,0,0,4,0,0,4,1,6,2,2,2,0,8,2,0
"NOVERIL","1.0",91.17750000000004,131.1133419690653,4,0,1,43,2,2,0,0,4.045666497071928,2.829569595971778,7.47734819314465,5.824946840027761,4.045666497071928,2.829569595971778,5.811942248812526,2.4607973147759346,0,4.794537184071822,0,0,0,24.26546827384644,5.907179729351506,0,1,1,0,6,1,6,0,4,2,1,8,2,2
"OLSALAZINE","0.0",74.30820000000003,123.16513860771491,8,4,0,32,2,2,0,0,2.7020302981490287,1.6305280360254937,5.925956820388908,4.213209134187681,2.7020302981490287,1.6305280360254937,5.91648100111604,3.1791245689751864,0,30.015183947506465,0,10.228500251258795,0,0,0,0,2,6,0,8,3,6,4,6,2,2,6,2,0
"icotinib","0.0",109.82570000000004,168.52643207432772,7,1,0,50,3,2,0,0,4.335280127731111,2.9557731983921314,9.368653351047005,6.310178418424177,4.335280127731111,2.9557731983921314,9.236317500198718,4.744648890291791,0,18.947451815200196,0,0,6.423349895620259,11.986801387317254,0,0,1,0,4,3,0,8,1,1,2,0,19,3,2
"AZARIBINE","0.0",80.76870000000002,145.53909564041638,12,1,0,43,1,0,0,0,3.319103447964866,2.4329919388490597,7.501405340335307,5.399322602470349,3.319103447964866,2.4329919388490597,7.906768902658092,4.533813270578739,0,33.33106336741566,0,9.780484743446223,0,0,5.559266895052008,0,0,8,1,11,5,3,1,8,4,3,4,1,0
"itopride","0.0",101.20720000000006,154.21988788310966,6,1,1,52,2,2,0,0,3.8293800475461817,2.3114636670071,8.39883111141207,6.04812825707588,3.8293800475461817,2.3114636670071,9.675140178704066,5.666999636023587,0,19.005126045471968,0,0,0,12.13273413692322,5.907179729351506,0,2,4,0,14,1,6,1,5,7,2,7,2,0
"ISONIAZID","0.0",35.89060000000001,58.037404215739585,4,2,1,17,1,0,0,0,1.0736035943040487,0.586622195880962,2.7532139951773598,1.7093504426241088,1.0736035943040487,0.586622195880962,2.9319034022891572,1.2945922692541976,0,4.794537184071822,0,0,0,0,5.907179729351506,0,2,1,0,3,1,3,2,2,1,1,5,1,0
"FELBINAC","0.0",63.21780000000003,94.17413740659401,2,1,0,28,2,2,0,0,2.4164080452554173,1.6202702528331216,5.116888531737336,3.6334640673631053,2.4164080452554173,1.6202702528331216,4.619630554976046,2.4797169488047768,0,9.901064578912528,0,0,0,54.59730361615449,0,0,0,2,0,4,1,6,1,2,1,1,9,2,0
"OXANDROLONE","0.0",84.07580000000006,133.35418555459825,3,1,0,52,0,0,3,3,8.584583832143334,6.834654119472143,9.15867730795217,9.290412181752743,8.584583832143334,6.834654119472143,4.4934933285653385,1.748889782130799,0,14.637927532712576,0,0,0,13.847474399381248,0,0,0,2,1,4,1,0,1,5,0,0,9,3,3
"MAPROTILINE","1.0",87.90170000000005,126.94623411728345,1,1,0,44,2,2,0,3,5.5936703303648265,4.718335527411843,8.20095926981256,6.554975452027932,5.5936703303648265,4.718335527411843,4.993710782028756,1.8023658294971152,0,0,0,0,0,48.53093654769288,0,0,1,0,0,5,0,6,1,1,4,0,10,5,9
"bedaquiline","0.0",155.2957999999997,226.21832363436582,4,1,0,68,5,4,0,0,7.573799355763244,5.68461688924025,12.4498437653159,9.771833517504295,7.080547717046203,5.305824691622172,10.622066600977297,4.993446712018141,15.929943897949348,9.843390348640755,0,0,0,88.72634871948867,0,0,1,2,0,13,0,14,1,5,3,2,17,5,2
"ORPHENADRINE","1.0",83.97000000000006,121.55152891165093,2,0,0,43,2,2,0,0,3.396270850974009,2.227489535472163,7.050416492909292,5.3213781833448754,3.396270850974009,2.227489535472163,7.224666779448497,3.924764681382757,0,4.736862953800049,0,0,0,54.59730361615449,0,0,1,1,0,9,0,6,0,3,3,2,9,2,0
"SAQUINAVIR","0.0",188.21379999999948,287.96144923271737,11,5,4,99,3,2,1,1,9.673452417546747,7.2642115304966435,17.39441640672941,14.70709989460838,9.673452417546747,7.2642115304966435,15.907355493348835,9.85622067816918,0,24.284676131127995,0,0,0,73.85976848493253,5.907179729351506,0,4,5,0,21,4,8,5,9,6,7,18,5,2
"SULFAPHENAZOLE","0.0",85.2269,127.80335376162176,6,2,0,36,3,2,0,0,4.443460129724557,3.0412553054320175,6.539728519136154,4.638335341900422,3.0728252004954633,1.999176913114428,5.531196581196581,2.793227890398752,0,8.417796984328938,0,5.098681808301038,0,18.19910120538483,10.023291153407584,0,2,2,0,5,2,8,2,3,1,0,12,2,0
"Buspirone","1.0",106.77400000000006,166.6597667762423,7,0,2,59,1,0,1,1,6.6321112686277965,4.993323883158901,10.728033665035417,8.584362324298539,6.6321112686277965,4.993323883158901,8.553559552791647,4.345937406866898,0,9.589074368143644,0,0,0,12.841643245852019,0,0,0,2,0,6,2,3,0,2,4,0,15,3,0
"METHOXSALEN","0.0",58.80800000000002,90.03388771500053,4,0,0,24,3,1,0,0,2.487084304036652,1.7915576384961402,4.774613616659769,3.421549310778619,2.487084304036652,1.7915576384961402,3.1310172440310655,1.1292718128224843,0,13.571164827906742,0,0,0,0,0,0,0,2,2,2,1,7,0,2,1,0,7,2,2
"droxidopa","0.0",50.34260000000002,85.20457726852732,6,5,0,26,1,1,0,0,1.9663058308540617,1.0668188527980142,4.115194235797907,3.057010123815002,1.9663058308540617,1.0668188527980142,4.157881994698992,2.3627450784206028,0,25.220646763434644,0,0,0,6.06636706846161,0,0,1,5,0,8,1,3,5,6,0,3,3,1,0
"CEFACLOR","0.0",88.90790000000004,146.36937966522208,7,3,2,38,1,1,0,0,5.614236311887825,4.186796563407713,7.090355548349988,5.3430789457585695,3.863284427842949,2.636844744874097,6.463588276580219,2.766199251491825,23.36282483962363,19.49013894705617,0,0,11.761884949391115,41.932775232540564,5.907179729351506,0,2,4,0,8,3,4,3,6,1,3,7,2,1
"cefotiam","0.0",127.00990000000004,206.67430971897738,13,3,2,57,2,0,0,0,8.21678401548206,6.4248809178513815,10.171952147256603,7.8427151803709805,5.111047215821569,3.473703587311422,10.287478452912158,5.184852142726712,34.860555776716964,19.49013894705617,0,0,28.197352635626892,11.761884949391115,5.907179729351506,0,3,4,0,15,3,6,3,7,6,3,8,1,1
"PIROXICAM","0.0",83.80630000000002,132.49870717684675,7,2,1,36,2,1,0,0,5.256851024211374,3.692312811799922,6.666414091913747,4.835009475107597,3.4413928931690867,2.2943711663835877,5.398063656574466,2.4232486117292016,0,18.318861563241466,0,0,0,18.19910120538483,15.930470882759089,0,1,4,0,5,3,7,2,5,1,1,9,3,1
"CHOLECALCIFEROL","0.0",121.18880000000007,173.93567719719692,1,1,0,72,0,0,3,3,8.353356216612017,6.658702919909746,12.06754873270632,10.831498475819453,8.353356216612017,6.658702919909746,9.329705668834215,4.835094053781089,0,5.106527394840706,0,0,0,76.83459862494531,0,0,0,1,0,11,3,0,1,6,5,2,8,2,1
"clozapine","1.0",96.44370000000004,140.93460594163878,4,1,0,42,2,2,0,0,4.661346209013851,3.2351617039093346,7.887311430224073,6.057789066332257,4.426249106226113,3.068818148868038,5.870760385193409,2.799077045717136,11.600939890232516,0,0,0,0,23.733674027155736,0,0,0,0,0,3,0,7,1,2,0,0,13,3,2
"PHENOXYBENZAMINE","0.0",88.97100000000006,131.85479513853258,2,0,0,43,2,2,0,0,3.6270036365094747,2.4378338295659647,7.311234098812687,5.118134775931885,3.4579727855637716,2.220720961337672,8.705162031710836,5.40833237400151,11.600939890232516,4.736862953800049,0,0,11.600939890232516,48.53093654769288,0,0,1,1,0,10,0,6,0,2,5,2,10,2,0
"posaconazole","0.0",187.31279999999947,294.0195681725665,12,1,0,93,5,3,0,0,9.962827352337372,7.24026398880874,17.321109723261944,13.332358362266959,9.962827352337372,7.24026398880874,14.644881413353259,7.238378251204456,0,23.361083397790445,0,10.197363616602075,0,12.990104268152233,0,2,0,3,1,17,1,14,1,6,4,2,24,4,0
"risperidone","1.0",112.25800000000005,174.23929709545146,6,0,0,57,3,1,0,0,6.6947437121920546,4.943831929390459,10.963062134042449,8.580102500215453,6.6947437121920546,4.943831929390459,7.945993904374621,3.5548338156190766,0,8.913509984648169,0,0,0,5.156663257125445,5.559266895052008,1,0,1,1,6,1,8,0,3,2,0,14,4,2
"DIHYDROCODEINE","1.0",82.55780000000004,130.5685417595525,4,1,0,45,1,1,1,2,6.768173862151139,5.860459913987464,8.418590173291747,7.463159694832239,6.768173862151139,5.860459913987464,4.176805692624588,1.324050083116543,0,14.580253302440804,0,0,0,6.06636706846161,0,0,0,2,1,4,0,3,1,3,1,0,8,4,6
"DIETHYLCARBAMAZINE","0.0",57.38700000000004,86.45892201452367,4,0,2,35,0,0,0,0,2.807758889022188,1.6918642020029941,5.41013149470597,3.7451883661859346,2.807758889022188,1.6918642020029941,5.195357228632186,2.6075403366533334,0,4.794537184071822,0,0,0,0,0,0,1,1,0,7,1,0,0,4,2,2,4,1,0
"FENOPROFEN","0.0",69.00880000000004,105.65262475049751,3,1,0,32,2,2,0,0,2.707425459339995,1.6145717654032188,5.722730579393904,4.047530024099804,2.707425459339995,1.6145717654032188,5.361092663978125,2.8844001158568524,0,14.637927532712578,0,0,0,30.33183534230805,0,0,0,3,0,6,1,6,1,3,1,2,9,2,0
"CEPHRADINE","0.0",89.79090000000002,143.1785768151549,7,3,2,43,0,0,0,1,5.80167732568074,4.351837702542008,7.690996439235423,5.998097023401307,4.377492631238188,3.059081799292017,6.445711150935106,2.7565585539174093,11.761884949391115,19.49013894705617,0,0,11.761884949391115,18.228060320501644,5.907179729351506,0,2,4,0,8,3,3,3,6,1,3,7,2,1
"LOPERAMIDE","0.0",137.99779999999996,207.3328130559867,4,1,1,67,3,3,0,0,7.424248280738155,5.2834510824362635,11.886825048158592,9.467079015682963,7.17227196539867,5.15746292476652,10.306456463154243,4.90108378232474,11.600939890232516,9.901064578912528,0,0,0,84.39734471177184,0,0,1,2,0,12,1,9,1,5,2,2,18,4,0
"PROCAINAMIDE","0.0",70.97560000000003,102.79710657114113,4,2,1,38,1,1,0,0,2.7808877872068885,1.603937549253247,6.030616735889545,3.904792031490305,2.7808877872068885,1.603937549253247,6.909922945262059,4.443998045644615,0,4.794537184071822,0,0,0,13.847474399381248,5.907179729351506,0,3,1,0,10,1,3,2,4,5,2,4,1,0
"ANTAZOLINE","0.0",84.23870000000005,119.51239508368639,3,1,0,39,2,2,0,0,3.4217531997792627,2.4147358595527346,7.027924270376212,4.932401401609011,3.4217531997792627,2.4147358595527346,6.239139077957309,3.1771699203724757,0,0,0,0,0,48.53093654769288,0,0,1,0,0,5,0,7,1,0,2,1,14,2,0
